"location_id","province","city","2018Q4","2019Q1","2019Q4","2020Q1","2020Q4","2021Q1","2021Q1_vs_2019Q1_str","2020Q4_vs_2019Q4_str","2021Q1_vs_2019Q1","2020Q4_vs_2019Q4"
"shangluo_chn.22_1_cn","Shaanxi","Shangluo",38.7615389235965,53.1711633807014,31.8210185768923,44.7201695555031,34.6009120966466,39.9442999420488,"-24.9%","8.7%",-0.248760090952859,0.0873602934185465
"shangqiu_chn.12_1_cn","Henan","Shangqiu",78.8925944558078,90.6066984117155,69.4951406896982,78.1596379184592,71.6126879772616,69.0660200127801,"-23.8%","3%",-0.237738255300451,0.0304704367319495
"shangrao_chn.16_1_cn","Jiangxi","Shangrao",33.8977516659498,33.7464024779294,38.6841319453689,27.9473217818169,36.8357394845678,35.3673672895458,"4.8%","-4.8%",0.0480337070796353,-0.0477816708776478
"shannan_chn.29_1_cn","Xizang","Shannan",10.0293745543904,11.3015519482425,10.7192961306706,9.0634948002997,11.3910903240399,11.644844155248,"3%","6.3%",0.0303756695166884,0.0626714837597551
"shantou_chn.6_1_cn","Guangdong","Shantou",25.4578889622917,29.2759211951005,29.3527809605792,25.4234038351205,21.4364538514138,28.6832465359833,"-2%","-27%",-0.0202444409918831,-0.269695982803027
"shanwei_chn.6_1_cn","Guangdong","Shanwei",24.5925654397116,25.9631385251267,29.2119289493503,23.2517732310299,23.6499185081761,27.065041252854,"4.2%","-19%",0.0424410448937393,-0.190402025515603
"shaoguan_chn.6_1_cn","Guangdong","Shaoguan",32.9411182124439,31.1185998102139,38.0130128321312,24.9840226766804,31.5576556794935,33.9293171582273,"9%","-17%",0.0903227447621464,-0.169819666258634
"shaoxing_chn.31_1_cn","Zhejiang","Shaoxing",45.8039186585841,53.3138690476191,42.171142495964,30.2413421347267,35.6245415440122,36.2741659646726,"-32%","-15.5%",-0.319611076579846,-0.155238880534912
"shaoyang_chn.14_1_cn","Hunan","Shaoyang",42.9817960270175,51.59619972682,54.8975860205443,40.8374878697686,53.2522788773659,51.540027461013,"-0.1%","-3%",-0.00108868998306866,-0.0299704825374776
"shenyang_chn.18_1_cn","Liaoning","Shenyang",45.0547155788494,66.44223479308,47.7716801194724,65.6124222341872,42.7287214957615,62.1980442005454,"-6.4%","-10.6%",-0.0638779024479263,-0.105563769394314
"shenzhen_chn.6_1_cn","Guangdong","Shenzhen",27.9624160499286,26.7482870815416,35.9796477078149,22.5190782022929,28.521030082275,24.8470889041139,"-7.1%","-20.7%",-0.0710773804555012,-0.207301018790126
"shihezi_chn.28_1_cn","Xinjiang Uygur","Shihezi",83.4344514999994,138.44503360812,71.7340488867132,108.80571735818,78.6815622834314,113.009103499986,"-18.4%","9.7%",-0.183725840105847,0.096850986449827
"shijiazhuang_chn.10_1_cn","Hebei","Shijiazhuang",82.5580284883193,99.6287645165689,65.9416730555657,90.095035688247,64.4706384648509,72.136910440833,"-27.6%","-2.2%",-0.275942938860431,-0.0223081175006773
"shiyan_chn.13_1_cn","Hubei","Shiyan",41.7422174354496,61.087722811313,38.406969017807,37.9993796645156,41.0526190576826,44.2642006176091,"-27.5%","6.9%",-0.27539939973975,0.068884634938231
"shizuishan_chn.20_1_cn","Ningxia Hui","Shizuishan",44.8212470717687,48.1884908918108,44.0881986615286,64.6065891846703,50.5162837127915,48.0341006178952,"-0.3%","14.6%",-0.00320388273337369,0.145800582614232
"shouguang_chn.23_1_cn","Shandong","Shouguang",63.4323744690338,87.4454756720357,65.6651009556666,66.8117396773616,60.9132838818921,63.1871623453171,"-27.7%","-7.2%",-0.277410730975945,-0.0723644219626289
"shuangyashan_chn.11_1_cn","Heilongjiang","Shuangyashan",28.795609837031,50.6298916687213,28.7129582773344,41.4573960251317,28.5627931178692,39.4135416840942,"-22.2%","-0.5%",-0.221536124509554,-0.00522987419181453
"shuozhou_chn.25_1_cn","Shanxi","Shuozhou",50.7739176189131,62.8233840220152,44.4743927744115,60.0403122403741,44.8458903484513,48.8266928873405,"-22.3%","0.8%",-0.222794288346038,0.00835306680687409
"siping_chn.17_1_cn","Jilin","Siping",35.7608429427361,57.5358488901656,37.790425283111,53.6506081809159,30.1989910108761,46.0286470468051,"-20%","-20.1%",-0.200000557310408,-0.200882477912403
"songyuan_chn.17_1_cn","Jilin","Songyuan",26.9304922404904,51.5004402387382,34.9023323538044,47.8780443362389,24.2362604118415,34.864724722132,"-32.3%","-30.6%",-0.323020840977064,-0.305597684241874
"suihua_chn.11_1_cn","Heilongjiang","Suihua",36.3757714419687,75.6605315553156,42.0793924230947,79.422359435525,36.3179208584179,51.4670774482157,"-32%","-13.7%",-0.319763205594346,-0.136919076842818
"suining_chn.26_1_cn","Sichuan","Suining",35.9026193258999,45.1045762522431,35.0547382254326,42.2325956008812,33.8964568889045,46.2868972466567,"2.6%","-3.3%",0.0262128833181261,-0.0330420763401326
"suizhou_chn.13_1_cn","Hubei","Suizhou",50.3858454853405,68.9434925847899,49.4660178517052,49.1806365989718,51.9299834268328,52.3093072562798,"-24.1%","5%",-0.241272739527268,0.0498112781690723
"suqian_chn.15_1_cn","Jiangsu","Suqian",57.045509632013,71.7372203272051,60.6791810374559,63.5288226144872,59.0834518498319,56.3831620168151,"-21.4%","-2.6%",-0.214031966116858,-0.0262978036344786
"suzhou_chn.1_1_cn","Anhui","Suzhou",65.8377872826171,79.6162199883767,65.9218401944211,66.4134684910967,69.4740607493059,59.2674777386558,"-25.6%","5.4%",-0.255585385147544,0.053885336701893
"suzhou_chn.15_1_cn","Jiangsu","Suzhou",44.9964820885327,56.8393548024684,43.7114255448111,42.8864184344807,35.8377876440118,39.2093979151731,"-31%","-18%",-0.310171657446922,-0.180127685214192
"tacheng_chn.28_1_cn","Xinjiang Uygur","Tacheng",11.6510499598552,14.9524689314794,9.27978338218178,12.7841014888457,15.7585168884834,13.5165128843489,"-9.6%","69.8%",-0.0960347119737167,0.698155683110184
"tai'an_chn.23_1_cn","Shandong","Tai'an",69.9765656090492,91.4622923110569,65.0339211093546,70.4399650273259,67.0743123091851,65.881867529656,"-28%","3.1%",-0.279682742855423,0.0313742607707692
"taicang_chn.15_1_cn","Jiangsu","Taicang",40.3938456991537,53.5730645671745,30.3587711625298,32.3164794207623,31.5384415552324,35.7575773260556,"-33.3%","3.9%",-0.332545606361203,0.0388576463252435
"taiyuan_chn.25_1_cn","Shanxi","Taiyuan",63.1293766274472,80.3828070683599,60.6865805081526,76.9932933191574,59.822319356413,60.9111326857938,"-24.2%","-1.4%",-0.242236805266166,-0.0142413882031706
"taizhou_chn.15_1_cn","Jiangsu","Taizhou",50.9282741963182,63.6814010477033,47.2415866404147,46.4665504124978,41.1630281654197,47.0405110250312,"-26.1%","-12.9%",-0.261314759865388,-0.128669651196576
"taizhou_chn.31_1_cn","Zhejiang","Taizhou",27.2897175348331,34.1972099880796,30.1923925925589,29.5684221423799,25.7231955977068,31.4305906068214,"-8.1%","-14.8%",-0.0809019034658827,-0.148023942824378
"tangshan_chn.10_1_cn","Hebei","Tangshan",70.145608140235,72.5107063166932,58.3413611017466,69.1056843868857,50.9524499597666,67.359865533331,"-7.1%","-12.7%",-0.071035589708169,-0.126649618768645
"tianjin_chn.27_1_cn","Tianjin","Tianjin",61.7617924965663,71.5569340335188,55.3072821396349,69.2398815159504,52.1577534850007,59.0576730178905,"-17.5%","-5.7%",-0.174675748541342,-0.0569460029997948
"tianshui_chn.5_1_cn","Gansu","Tianshui",37.6634040658785,44.2685259034267,31.8249235999715,38.1095054526505,31.0140533188105,36.3844873460817,"-17.8%","-2.5%",-0.1780958004914,-0.0254790959234779
"tieling_chn.18_1_cn","Liaoning","Tieling",50.0311655250664,64.5783537473078,49.7050573679552,67.3292992983173,40.4984334396571,60.5574309325411,"-6.2%","-18.5%",-0.0622642508122835,-0.185225094101463
"tongchuan_chn.22_1_cn","Shaanxi","Tongchuan",50.0038375882723,76.1210215382406,51.8287300760889,61.9721322453733,56.6075766688961,55.336167585504,"-27.3%","9.2%",-0.273050118518115,0.0922045858694873
"tonghua_chn.17_1_cn","Jilin","Tonghua",27.9598646857057,47.9230641580289,33.4618170134918,41.2367039638955,28.2049728337747,35.0170658945435,"-26.9%","-15.7%",-0.269306616557889,-0.157099782644724
"tongliao_chn.19_1_cn","Nei Mongol","Tongliao",34.449969760278,41.5867337271378,37.6699605021246,43.8245984573822,32.1930432470672,45.8722966447556,"10.3%","-14.5%",0.10305120247569,-0.145392168774599
"tongling_chn.1_1_cn","Anhui","Tongling",53.9153694953578,71.8724625771214,49.6936980378591,44.8719825598775,45.2106836603486,45.0491522452131,"-37.3%","-9%",-0.373207058310073,-0.0902129355334972
"tongren_chn.8_1_cn","Guizhou","Tongren",23.8428950961787,48.4980299806206,41.3647261109326,36.7760227518114,35.8709598584989,37.3686645599344,"-22.9%","-13.3%",-0.229480773242405,-0.132812827956371
"turpan_chn.28_1_cn","Xinjiang Uygur","Turpan",59.6613003248873,70.6782834352078,70.4124967807399,69.2498846021315,59.8802647528449,65.9552190705004,"-6.7%","-15%",-0.0668248312657048,-0.14957901664376
"urumqi_chn.28_1_cn","Xinjiang Uygur","Urumqi",68.8373130506512,108.509254432672,66.4563581938921,86.6457433360093,76.5305496119405,92.5513096167125,"-14.7%","15.2%",-0.147065288572793,0.151591084613095
"wafangdian_chn.18_1_cn","Liaoning","Wafangdian",43.6375849559676,69.0291920174283,37.6610075611684,NA,43.896379166177,NA,"NA%","16.6%",NA,0.165565713951789
"weifang_chn.23_1_cn","Shandong","Weifang",61.1541488366357,87.9370795456461,63.8266270559207,68.6449535676928,63.6383202447872,60.681705742737,"-31%","-0.3%",-0.309941766814777,-0.00295028610815551
"weihai_chn.23_1_cn","Shandong","Weihai",25.8504941404577,48.7769900535823,31.4179395350069,34.2139287252311,28.4167877079061,37.5234861635997,"-23.1%","-9.6%",-0.230713372793615,-0.0955235089098303
"weinan_chn.22_1_cn","Shaanxi","Weinan",66.5627858588541,98.6907412879671,64.6660396281994,81.0764156709968,71.7137410863459,70.9999324045893,"-28.1%","10.9%",-0.280581628245952,0.108986130875922
"wendeng_chn.23_1_cn","Shandong","Wendeng",22.4232468370516,36.6322482350995,23.6432887841208,27.3248222574639,22.8523019026021,28.2997776384032,"-22.7%","-3.3%",-0.227462713814886,-0.0334550277138215
"wenshan_chn.30_1_cn","Yunnan","Wenshan",23.0020570290347,30.61146413277,27.8311229612095,37.2868912583996,22.877551289072,38.4417235066329,"25.6%","-17.8%",0.255794996929943,-0.1779867696694
"wenzhou_chn.31_1_cn","Zhejiang","Wenzhou",26.7285575747659,32.8199805542898,33.4659538351369,25.8223828575986,27.1601881901442,33.0521137262938,"0.7%","-18.8%",0.00707292228951961,-0.188423305549778
"wuhai_chn.19_1_cn","Nei Mongol","Wuhai",38.5576523864372,38.9459228864822,33.4864271616213,47.2367344480372,36.9866042158832,33.1514707901432,"-14.9%","10.5%",-0.148781994799006,0.104525246523566
"wuhan_chn.13_1_cn","Hubei","Wuhan",57.3604311324208,69.2032981161133,48.0108825233729,43.1236470158759,50.6586323034224,51.3775010161131,"-25.8%","5.5%",-0.25758594727799,0.0551489504230738
"wuhu_chn.1_1_cn","Anhui","Wuhu",51.8754923789507,69.3027990028345,47.7202809806488,48.0865425736952,45.4856609263626,49.2411409942579,"-28.9%","-4.7%",-0.289478322625268,-0.0468274705924799
"wujiang_chn.15_1_cn","Jiangsu","Wujiang",43.1562557432771,60.8794633608421,36.6206651257673,36.2380168294506,32.659838580679,36.5615612361584,"-39.9%","-10.8%",-0.399443437609621,-0.10815823610755
"wujiaqu_chn.28_1_cn","Xinjiang Uygur","Wujiaqu",85.8063058534817,124.631705343534,82.6507259140554,108.336257907226,80.6286926626598,118.472104063408,"-4.9%","-2.4%",-0.0494224263653241,-0.0244647972420496
"wulanchabu_chn.19_1_cn","Nei Mongol","Wulanchabu",25.5645531673409,31.0993890552,24.4041791794193,27.5268988440423,25.2266324968646,32.6583179604486,"5%","3.4%",0.0501273160859075,0.0337013308826586
"wuwei_chn.5_1_cn","Gansu","Wuwei",42.1975270784374,41.3313593935242,36.2132463029645,47.4435425321228,46.8410069339018,42.4378246993587,"2.7%","29.3%",0.026770600388426,0.293477158662443
"wuxi_chn.15_1_cn","Jiangsu","Wuxi",44.3340863298858,54.8579712884981,44.4572906662054,39.4028788989633,37.79674200031,39.3689798891428,"-28.2%","-15%",-0.282347141820078,-0.149819041288508
"wuzhong_chn.20_1_cn","Ningxia Hui","Wuzhong",37.6527619167384,43.1395151912575,32.731426205935,51.3017158469173,45.8220092348578,40.4979407026185,"-6.1%","40%",-0.0612332910309183,0.399939279961751
"wuzhou_chn.7_1_cn","Guangxi","Wuzhou",33.1034654074478,30.2101119059101,39.8849557621839,26.6793727210551,34.2742602021044,36.5865214254345,"21.1%","-14.1%",0.211068715646729,-0.140671976509981
"xi'an_chn.22_1_cn","Shaanxi","Xi'an",70.0568022726031,98.0175371010118,73.1393488289025,84.5071361855098,63.0037368016595,69.6346597921118,"-29%","-13.9%",-0.289569378586304,-0.138579467680982
"xiamen_chn.4_1_cn","Fujian","Xiamen",22.4094076206589,28.6839783974924,27.7176400034486,24.7588056810828,17.6202283922881,28.8246898714438,"0.5%","-36.4%",0.00490557732269337,-0.364295503149048
"xiangtan_chn.14_1_cn","Hunan","Xiangtan",55.0610239231657,67.9954418989099,60.3960779309734,43.8293979682115,59.2239139541394,56.1620854570707,"-17.4%","-1.9%",-0.174031613169483,-0.0194079486117238
"xiangxi_chn.14_1_cn","Hunan","Xiangxi",31.0379940113604,43.2262278362793,30.8212215427206,30.890885458412,31.141695937145,34.1961432411174,"-20.9%","1%",-0.208902905647092,0.0103978485726199
"xiangyang_chn.13_1_cn","Hubei","Xiangyang",73.7653891103108,100.729895226235,70.5115216022784,67.248995126852,76.7881475730195,72.8393290301733,"-27.7%","8.9%",-0.27688469379841,0.0890156080611126
"xianning_chn.13_1_cn","Hubei","Xianning",40.1588926611768,53.0268851659021,39.1090094512044,35.4677844034111,41.2245741908143,35.11629708925,"-33.8%","5.4%",-0.337764287316072,0.054094050687973
"xianyang_chn.22_1_cn","Shaanxi","Xianyang",78.4286843572616,115.583523435481,75.7569275604833,87.4709254928495,68.7501011751105,83.4560230322409,"-27.8%","-9.2%",-0.277959171414026,-0.092490899657707
"xiaogan_chn.13_1_cn","Hubei","Xiaogan",51.0982475976449,63.9547430445255,49.8058387141703,45.8506936245985,46.9249267843053,46.7872058650738,"-26.8%","-5.8%",-0.268432587830111,-0.0578428554611474
"xigaze_chn.29_1_cn","Xizang","Xigaze",16.9278352665041,12.7613881715618,13.9050601407213,11.4444153685694,13.9134609356325,11.2779422757377,"-11.6%","0.1%",-0.116244868965737,0.000604153799130591
"xilin gol_chn.19_1_cn","Nei Mongol","Xilin Gol",11.8011302078512,9.91700971767095,9.24111245641026,10.7684386339281,9.34195580570455,12.3469763459186,"24.5%","1.1%",0.245030175166389,0.0109124685766955
"xinganmeng_chn.19_1_cn","Nei Mongol","Xinganmeng",25.9799224498905,36.7066408573769,25.7586073094779,37.9559999289224,21.3939428187211,33.419794063886,"-9%","-16.9%",-0.0895436552274534,-0.169444894217972
"xingtai_chn.10_1_cn","Hebei","Xingtai",82.3604124601981,102.382882398978,69.7761294503134,85.1473281570447,63.414337248503,65.6175724835575,"-35.9%","-9.1%",-0.35909625763562,-0.0911743350043587
"xining_chn.21_1_cn","Qinghai","Xining",42.6406254099552,44.0164133853793,41.2434835793241,43.0741415995796,47.2844149297898,42.7224592340924,"-2.9%","14.6%",-0.0293970828553874,0.146469959038429
"xinxiang_chn.12_1_cn","Henan","Xinxiang",76.3583744173947,91.8801035835269,64.4406259478114,70.9788096382402,69.719499655373,64.6206374480415,"-29.7%","8.2%",-0.296685191595417,0.0819184114045834
"xinyang_chn.12_1_cn","Henan","Xinyang",66.955964491111,80.906677020467,54.0118401584177,58.8375453573908,52.5320676994805,58.9591328545639,"-27.1%","-2.7%",-0.27126987504815,-0.0273971865168264
"xinyu_chn.16_1_cn","Jiangxi","Xinyu",37.1629356314777,38.915312601484,43.6473795695076,29.4577787199116,39.4146662193348,37.6960554279217,"-3.1%","-9.7%",-0.0313310389164343,-0.0969751997008721
"xinzhou_chn.25_1_cn","Shanxi","Xinzhou",58.7808636104603,75.2911546555445,42.3550437000881,76.0182777243116,44.8831174404192,68.5412844946591,"-9%","6%",-0.0896502410112574,0.0596876669100395
"xishuangbanna_chn.30_1_cn","Yunnan","Xishuangbanna",19.6373224072931,42.3008121958015,26.3820412292062,52.0628556737594,20.4900233545121,44.9486781113412,"6.3%","-22.3%",0.06259610106972,-0.223334419937579
"xuancheng_chn.1_1_cn","Anhui","Xuancheng",47.9056663046543,61.3710450227654,45.5685772971805,42.9273070724434,44.1549828916815,40.9949851342967,"-33.2%","-3.1%",-0.332014223986413,-0.0310212538846681
"xuchang_chn.12_1_cn","Henan","Xuchang",84.9265349704144,100.335851676699,71.1362290237657,74.9966076832284,75.0196934558491,71.9402399619667,"-28.3%","5.5%",-0.283005637967055,0.0545919355773834
"xuzhou_chn.15_1_cn","Jiangsu","Xuzhou",73.932623715546,87.8904174147865,66.9946332127096,69.6468027857529,63.7319909815791,59.0657601379547,"-32.8%","-4.9%",-0.327961319614605,-0.0487000536411849
"ya'an_chn.26_1_cn","Sichuan","Ya'an",41.8481811428309,50.7567515247831,41.9661049137073,37.3668567665323,32.2943503333307,42.9541549869617,"-15.4%","-23%",-0.153725293747605,-0.23046586287348
"yan'an_chn.22_1_cn","Shaanxi","Yan'an",37.2561289242338,45.3873990174162,34.6958515160393,44.1211064833245,37.9575244223885,41.7503966931524,"-8%","9.4%",-0.0801324244834593,0.0940075762326025
"yanbian_chn.17_1_cn","Jilin","Yanbian",27.7018184861734,44.2024117395303,27.8485798153692,32.8601244131776,23.0152278522459,32.5359674576208,"-26.4%","-17.4%",-0.263932301944426,-0.173558292565276
"yancheng_chn.15_1_cn","Jiangsu","Yancheng",49.165243551682,63.3417900853913,44.1002072477749,43.5142040678347,38.5942031076413,40.2116747097485,"-36.5%","-12.5%",-0.365163588595476,-0.124852114848312
"yangjiang_chn.6_1_cn","Guangdong","Yangjiang",37.8905737881442,34.6910263691189,42.6296017593637,24.7036566572844,33.7507433726562,31.1883265957494,"-10.1%","-20.8%",-0.100968467640598,-0.208279177385402
"yangquan_chn.25_1_cn","Shanxi","Yangquan",63.7596345766418,81.1944331795813,52.5266043013783,65.673921947238,51.2276203634198,64.1069327886935,"-21%","-2.5%",-0.210451624843474,-0.0247300192966105
"yangzhou_chn.15_1_cn","Jiangsu","Yangzhou",52.5527210242539,69.0580589713561,44.3338840568465,46.2999380495825,46.8528476688239,46.2295877265146,"-33.1%","5.7%",-0.330569257011847,0.0568180222772154
"yantai_chn.23_1_cn","Shandong","Yantai",31.4190156321848,61.4432339250997,41.1694611577022,41.7469998128197,39.8241037437483,46.8306793515085,"-23.8%","-3.3%",-0.237822029214871,-0.0326785286015873
"yibin_chn.26_1_cn","Sichuan","Yibin",54.5971451778067,75.5773880301374,49.9898117341665,57.139413364392,53.4975294903766,69.8181833906184,"-7.6%","7%",-0.0762027478010014,0.0701686530620143
"yichang_chn.13_1_cn","Hubei","Yichang",57.6894071835124,96.8312658093777,56.5527849323387,60.2724484075123,57.3859997676523,63.3668961242184,"-34.6%","1.5%",-0.345594673429524,0.0147334005975208
"yichun_chn.11_1_cn","Heilongjiang","Yichun",17.8889326128365,27.4320838958129,20.3112262493375,30.2013435599036,16.4381632713612,22.4574439609278,"-18.1%","-19.1%",-0.18134385830033,-0.19068582715938
"yichun_chn.16_1_cn","Jiangxi","Yichun",35.182078635736,40.5728040602241,43.673199277121,32.2029669253796,41.1280707799758,40.2595606652396,"-0.8%","-5.8%",-0.00772052615637786,-0.0582766671384791
"yinchuan_chn.20_1_cn","Ningxia Hui","Yinchuan",43.1125014500394,43.0355101665829,34.5576442988,51.4507667580695,46.677623740243,34.3557602594812,"-20.2%","35.1%",-0.201688091380906,0.350717755430566
"yingkou_chn.18_1_cn","Liaoning","Yingkou",44.7622760784688,64.884213579085,48.318296908167,66.4584981042259,42.3834583834235,61.5080265662741,"-5.2%","-12.3%",-0.052034028411176,-0.122827974173492
"yingtan_chn.16_1_cn","Jiangxi","Yingtan",37.3574069962626,38.3547410958924,46.1636313441887,34.3824881603893,43.993877530857,37.4386542361932,"-2.4%","-4.7%",-0.0238845794163716,-0.0470013677467075
"yiwu_chn.31_1_cn","Zhejiang","Yiwu",34.9762213152718,56.1735037256978,43.2452244991261,27.1273609408168,34.7706457066338,30.3992498348334,"-45.9%","-19.6%",-0.45883294046822,-0.195965656107614
"yixing_chn.15_1_cn","Jiangsu","Yixing",43.4741517159423,53.7317412970954,44.2106171960757,39.0088280078119,34.9906848102122,36.5985741563343,"-31.9%","-20.9%",-0.318864915358462,-0.208545660988464
"yiyang_chn.14_1_cn","Hunan","Yiyang",44.4121493808214,81.1120439925401,66.049397559369,49.0699208274093,65.0987114949656,58.4872618792249,"-27.9%","-1.4%",-0.278932461810432,-0.0143935614787235
"yongzhou_chn.14_1_cn","Hunan","Yongzhou",51.6809580312312,52.0907765042113,48.6967881294271,36.7885547435384,53.132965108081,47.6885553747693,"-8.5%","9.1%",-0.0845105683745391,0.0910979378529726
"yueyang_chn.14_1_cn","Hunan","Yueyang",47.9907956320974,56.587470715349,50.327561182981,43.8205074619266,50.3227819024721,46.4731724383361,"-17.9%","0%",-0.17873741570622,-9.49634831606261e-05
"yulin_chn.22_1_cn","Shaanxi","Yulin",33.7820474734312,45.1268567148714,38.1444398094458,48.3624049184878,37.1154112026866,38.2444365801803,"-15.3%","-2.7%",-0.152512730460639,-0.0269771587130359
"yulin_chn.7_1_cn","Guangxi","Yulin",34.898224137805,33.4415588792976,46.5658197113373,31.1391926548401,34.3834694763902,43.7931920759608,"31%","-26.2%",0.309543978916351,-0.26161571535658
"yuncheng_chn.25_1_cn","Shanxi","Yuncheng",67.5284488737317,97.0940046439989,77.8074790130244,90.0822008706936,67.6113547293769,72.4839629860913,"-25.3%","-13.1%",-0.253466130562251,-0.131042984723111
"yunfu_chn.6_1_cn","Guangdong","Yunfu",34.4523098740559,31.3692006824997,38.9019653922642,24.608926976286,29.1473515237595,32.3983758735332,"3.3%","-25.1%",0.0328084608036463,-0.250748613087925
"yushu_chn.21_1_cn","Qinghai","Yushu",13.7817960552066,14.0137241810793,12.0918022933154,11.1199915476904,9.62971097839423,10.7689355011742,"-23.2%","-20.4%",-0.231543638077734,-0.20361657056552
"yuxi_chn.30_1_cn","Yunnan","Yuxi",19.2243269469753,28.6957404242931,20.2738334664567,30.3337880790888,18.7437308497248,37.3341802444126,"30.1%","-7.5%",0.301035613383457,-0.075471795665259
"zaozhuang_chn.23_1_cn","Shandong","Zaozhuang",72.6564998148915,93.9424381025045,71.5872506108521,72.8535391538384,72.0556911708894,64.5938420832456,"-31.2%","0.7%",-0.312410414420323,0.00654363110805534
"zhangjiagang_chn.15_1_cn","Jiangsu","Zhangjiagang",41.6710021075096,60.9546508076853,43.3866416106323,43.0636115277938,38.1498825861472,41.6579091210485,"-31.7%","-12.1%",-0.316575379088281,-0.120699801369317
"zhangjiajie_chn.14_1_cn","Hunan","Zhangjiajie",32.5240713889922,46.1144769035329,31.0941002222777,31.2555263269502,30.9061478710544,29.4405850546867,"-36.2%","-0.6%",-0.361576081275439,-0.0060446306495352
"zhangjiakou_chn.10_1_cn","Hebei","Zhangjiakou",30.4179238325944,30.2442873026999,30.8188852644616,32.0737310591559,26.2425365462033,40.3996694357283,"33.6%","-14.8%",0.33577852344108,-0.148491701727302
"zhangqiu_chn.23_1_cn","Shandong","Zhangqiu",60.0974490481185,73.4706218887991,56.9132873728365,65.8465225770114,59.1025930050373,59.3070873654082,"-19.3%","3.8%",-0.192778203848988,0.0384673901870882
"zhangye_chn.5_1_cn","Gansu","Zhangye",44.555228311796,42.6893501545978,30.9492112168196,43.6198145809641,37.5860785829555,38.0786055452456,"-10.8%","21.4%",-0.10800690553158,0.214443829267257
"zhangzhou_chn.4_1_cn","Fujian","Zhangzhou",28.8802369983275,39.9746257051844,34.430486226082,25.4388186662652,24.7363945839919,36.2136113609061,"-9.4%","-28.2%",-0.094085042146889,-0.28155546739699
"zhanjiang_chn.6_1_cn","Guangdong","Zhanjiang",30.5777128150691,28.5805043587894,39.5821115878713,22.8319892769089,34.5342854982019,34.8318287670285,"21.9%","-12.8%",0.218726875137058,-0.127527963698029
"zhaoqing_chn.6_1_cn","Guangdong","Zhaoqing",39.1589916778795,37.1610904756871,41.3364691286939,28.0580851388632,29.5148798436221,31.9898131753164,"-13.9%","-28.6%",-0.139158384056412,-0.285984495876206
"zhaotong_chn.30_1_cn","Yunnan","Zhaotong",18.5069074582991,22.5698813898244,22.4562073296581,25.1329715213685,20.8255512055813,31.6255076646381,"40.1%","-7.3%",0.401226134883298,-0.0726149389404284
"zhaoyuan_chn.23_1_cn","Shandong","Zhaoyuan",39.9466196147782,72.5288734175157,36.8008014044779,38.573763775326,58.4694019870609,66.192539140451,"-8.7%","58.9%",-0.087362921530426,0.588807845362478
"zhengzhou_chn.12_1_cn","Henan","Zhengzhou",80.017069883357,98.8877016370993,65.7571447667524,76.9410731327939,66.462143203982,68.0860295710092,"-31.1%","1.1%",-0.311481322309693,0.0107212446606424
"zhenjiang_chn.15_1_cn","Jiangsu","Zhenjiang",54.3574635134089,67.6766839189264,48.9430266391763,49.2343740173101,45.824092106064,52.0771329403657,"-23.1%","-6.4%",-0.230501113163999,-0.0637258205567477
"zhongshan_chn.6_1_cn","Guangdong","Zhongshan",33.4734870052214,33.320037548123,38.2817990154357,21.0456812977614,30.7134817358367,27.6007449755823,"-17.2%","-19.8%",-0.171647242722355,-0.197700146655787
"zhongwei_chn.20_1_cn","Ningxia Hui","Zhongwei",36.7889859785727,41.1548542236173,30.9233385288533,44.1754345912113,41.5881075310392,35.6402976935988,"-13.4%","34.5%",-0.133995287653184,0.344877671996349
"zhoukou_chn.12_1_cn","Henan","Zhoukou",83.4136505514019,92.9777441500518,68.6448705116236,77.6038544549815,68.8196486013417,70.3299740210299,"-24.4%","0.3%",-0.243582701818103,0.00254612017497324
"zhoushan_chn.31_1_cn","Zhejiang","Zhoushan",19.6000902461045,29.7712171069908,18.1166943064646,21.0097729603008,15.4190685602626,21.2629615633943,"-28.6%","-14.9%",-0.285787964698246,-0.148902757896589
"zhuhai_chn.6_1_cn","Guangdong","Zhuhai",31.6139018815097,30.7948083259968,35.8188504442137,20.9535138130812,29.9412709310139,28.8136504973824,"-6.4%","-16.4%",-0.064334150342542,-0.164091796367219
"zhuji_chn.31_1_cn","Zhejiang","Zhuji",40.4257196341425,46.1184859956279,43.5843472982782,32.0309588528673,33.9970944348199,32.4447213448119,"-29.6%","-22%",-0.296492054229887,-0.219970091506615
"zhumadian_chn.12_1_cn","Henan","Zhumadian",73.6508550598782,83.5843886195118,60.838372780828,66.2843949652533,59.8795097569734,61.3998630265394,"-26.5%","-1.6%",-0.265414701948225,-0.0157608262684621
"zhuzhou_chn.14_1_cn","Hunan","Zhuzhou",52.3444873255014,65.7259731718656,59.4297221804726,41.9784107496575,56.8046751972152,56.7210743318431,"-13.7%","-4.4%",-0.137006702304366,-0.0441706083579823
"zibo_chn.23_1_cn","Shandong","Zibo",69.62519188929,85.8437357372701,68.0341188645637,71.8732229086341,70.6526767660984,67.4617836154322,"-21.4%","3.8%",-0.214132714099221,0.0384888927090759
"zigong_chn.26_1_cn","Sichuan","Zigong",59.1227646963595,70.9518237172449,53.9552343825265,63.2930420722081,57.8566323527793,69.8320595708639,"-1.6%","7.2%",-0.0157820347344902,0.0723080534243088
