"location_id","province","city","2019Q1","2019Q4","2020Q1","2020Q4","2021Q1","2021Q1_vs_2019Q1_str","2020Q4_vs_2019Q4_str","2021Q1_vs_2019Q1","2020Q4_vs_2019Q4"
"wendeng_chn.23_1_cn","Shandong","Wendeng",23.9324928453717,22.9228443383091,22.3826266253848,21.7582099332855,20.0355064553881,"-16.3%","-5.1%",-0.16283244771709,-0.0508067143778146
"wenshan_chn.30_1_cn","Yunnan","Wenshan",24.0723755775605,24.6547894503228,30.102270859428,23.3686163105322,30.2359994958498,"25.6%","-5.2%",0.256045519829577,-0.0521672733154792
"wenzhou_chn.31_1_cn","Zhejiang","Wenzhou",28.5004099681352,27.7490893054082,25.5917308697852,26.3631522562841,29.8510981252405,"4.7%","-5%",0.0473918851909645,-0.0499453165424778
"wuhai_chn.19_1_cn","Nei Mongol","Wuhai",37.4098653197524,28.9696367400632,28.5447950362918,29.5845451060301,26.0178784409494,"-30.5%","2.1%",-0.304518254247444,0.0212259605284086
"wuhan_chn.13_1_cn","Hubei","Wuhan",47.6470872063298,39.5465836590842,36.0761598356938,40.7526666442278,43.1417004712793,"-9.5%","3%",-0.09455744305083,0.0304977794173265
"wuhu_chn.1_1_cn","Anhui","Wuhu",45.8453175697804,40.3413996927058,37.2103208808756,36.9841599260064,39.3762168670431,"-14.1%","-8.3%",-0.141107119454257,-0.0832207060804205
"wujiang_chn.15_1_cn","Jiangsu","Wujiang",41.3812886208458,31.9738183724983,29.6861218089648,30.3760284138031,31.5037016063304,"-23.9%","-5%",-0.238696941146958,-0.0499718219475949
"wujiaqu_chn.28_1_cn","Xinjiang Uygur","Wujiaqu",46.9396699951566,47.1899495565269,47.6390334784419,50.7989589808023,55.0905690969359,"17.4%","7.6%",0.173646280483444,0.0764783488474028
"wulanchabu_chn.19_1_cn","Nei Mongol","Wulanchabu",28.2801135283927,21.4885600864917,20.6818948794086,21.7734986221856,21.8856663266631,"-22.6%","1.3%",-0.226111086693824,0.0132600106543661
"wuwei_chn.5_1_cn","Gansu","Wuwei",32.3128049288981,31.8325468694367,32.8553452650975,37.411935499455,32.4027518708975,"0.3%","17.5%",0.00278363151070415,0.175273083014766
"wuxi_chn.15_1_cn","Jiangsu","Wuxi",41.5947647688349,37.6796141930093,35.8803123192537,33.8044087849399,33.5173582765178,"-19.4%","-10.3%",-0.194192863866589,-0.102846207188298
"wuzhong_chn.20_1_cn","Ningxia Hui","Wuzhong",36.686827923474,29.6871288228669,29.2649008652061,32.9687526230072,30.7458556651418,"-16.2%","11.1%",-0.161937474417919,0.110540289016181
"wuzhou_chn.7_1_cn","Guangxi","Wuzhou",30.6495517678412,28.6360098636091,26.0036144918176,30.9655993138292,28.0210402495776,"-8.6%","8.1%",-0.0857601944124188,0.081351747723085
"xi'an_chn.22_1_cn","Shaanxi","Xi'an",60.8439229642026,54.807976456208,54.3330941462672,51.4409217519276,50.7548474483526,"-16.6%","-6.1%",-0.165818951578548,-0.0614336620687091
"xiamen_chn.4_1_cn","Fujian","Xiamen",24.1768998616748,23.4917384907041,20.3158480342773,19.6605627720644,22.5709523766373,"-6.6%","-16.3%",-0.0664248722634311,-0.163086087483724
"xiangtan_chn.14_1_cn","Hunan","Xiangtan",48.3070386667612,42.9653383890009,38.9702211402201,46.3801847727423,49.7799974262913,"3%","7.9%",0.0304915970877682,0.079479099008227
"xiangxi_chn.14_1_cn","Hunan","Xiangxi",31.4246225478379,25.8846032937732,25.2856867325953,26.4799817443563,28.2146957167451,"-10.2%","2.3%",-0.102146869901342,0.0230012584634143
"xiangyang_chn.13_1_cn","Hubei","Xiangyang",65.597009786424,55.6804009951809,52.8650926302518,55.1277691217225,50.5835913432622,"-22.9%","-1%",-0.22887351865647,-0.00992506992732034
"xianning_chn.13_1_cn","Hubei","Xianning",37.4578262264235,32.1534363265776,30.2114621026642,34.05462561856,31.1537426532586,"-16.8%","5.9%",-0.168298169121139,0.0591286502839812
"xianyang_chn.22_1_cn","Shaanxi","Xianyang",75.5166632010989,58.3220106612284,57.1260045215513,55.547768820816,57.2320833222497,"-24.2%","-4.8%",-0.242126427516505,-0.0475676645739622
"xiaogan_chn.13_1_cn","Hubei","Xiaogan",44.8714202571932,40.7753115383258,37.211869664851,37.7037119604278,38.6400638697903,"-13.9%","-7.5%",-0.138871387437396,-0.0753298861986854
"xigaze_chn.29_1_cn","Xizang","Xigaze",10.5654460436563,10.2084140349051,10.023498747081,9.92069976648348,10.2320206717357,"-3.2%","-2.8%",-0.0315580970782403,-0.0281840320580511
"xilin gol_chn.19_1_cn","Nei Mongol","Xilin Gol",9.90902951277299,9.00765430641366,9.1032320095214,10.2494767896224,11.5343250268777,"16.4%","13.8%",0.164021664483864,0.137863026373532
"xinganmeng_chn.19_1_cn","Nei Mongol","Xinganmeng",30.4425819162091,21.0656079848173,27.4121196013547,24.0879189862239,27.5630291853979,"-9.5%","14.3%",-0.0945896356208207,0.14347133980585
"xingtai_chn.10_1_cn","Hebei","Xingtai",78.3379430991564,51.925456355848,51.3895796085131,47.4079196175961,50.1321821581276,"-36%","-8.7%",-0.360052355540243,-0.0870004243639751
"xining_chn.21_1_cn","Qinghai","Xining",36.8990694236889,35.9424930039858,34.5471289719112,37.620280101515,33.6354414396697,"-8.8%","4.7%",-0.0884474333632901,0.0466797641817192
"xinxiang_chn.12_1_cn","Henan","Xinxiang",66.244519810241,47.9776598407368,46.3671949749715,50.6526624501955,51.99690444061,"-21.5%","5.6%",-0.215076136266723,0.0557551706010353
"xinyang_chn.12_1_cn","Henan","Xinyang",52.5274952870239,44.5322628176056,42.9717383659243,40.7056883214224,44.0152264071085,"-16.2%","-8.6%",-0.162053584192471,-0.0859281396019794
"xinyu_chn.16_1_cn","Jiangxi","Xinyu",35.433791802271,33.6546460157569,31.3786793450672,34.1808153435622,33.9601951642403,"-4.2%","1.6%",-0.0415873256312423,0.0156343741532452
"xinzhou_chn.25_1_cn","Shanxi","Xinzhou",58.4531355487468,39.1043273945677,42.3038488139093,38.0307220580729,47.3945866004729,"-18.9%","-2.7%",-0.189186582455472,-0.0274548984224168
"xishuangbanna_chn.30_1_cn","Yunnan","Xishuangbanna",26.8625369549309,27.0604905579269,27.2111738211632,27.5893166985495,29.4811263213161,"9.7%","2%",0.0974810893989124,0.0195423708040521
"xuancheng_chn.1_1_cn","Anhui","Xuancheng",42.123419016481,37.9868964682578,34.7820532235605,35.0711425014751,34.4236510383331,"-18.3%","-7.7%",-0.182790669844139,-0.0767568355898498
"xuchang_chn.12_1_cn","Henan","Xuchang",64.7588417418717,58.0199197040621,49.4372504895518,54.6275566107238,52.5942986573314,"-18.8%","-5.8%",-0.187843740828906,-0.0584689380930111
"xuzhou_chn.15_1_cn","Jiangsu","Xuzhou",59.446371757202,52.5413738017453,49.7937573029114,49.6416591251857,46.9294984496715,"-21.1%","-5.5%",-0.21055739715543,-0.0551891674454705
"ya'an_chn.26_1_cn","Sichuan","Ya'an",33.748751076675,32.4017093366228,30.9106293417232,30.7964674859711,32.6089617588942,"-3.4%","-5%",-0.0337727851081453,-0.0495418878669276
"yan'an_chn.22_1_cn","Shaanxi","Yan'an",36.6745892772628,30.0838458326713,30.2175910125934,33.5329285102649,34.1459266970261,"-6.9%","11.5%",-0.0689486271030819,0.114648994572626
"yanbian_chn.17_1_cn","Jilin","Yanbian",28.6525679501494,21.6984884559575,21.6572757689234,21.8027500372261,23.2319619540147,"-18.9%","0.5%",-0.189183950477517,0.00480501586459225
"yancheng_chn.15_1_cn","Jiangsu","Yancheng",40.1012813975119,37.5793180343004,35.6198362163762,33.9699721008634,33.9322877140741,"-15.4%","-9.6%",-0.15383532566669,-0.0960460732720746
"yangjiang_chn.6_1_cn","Guangdong","Yangjiang",29.4302744686948,27.7973943178034,21.8676735322512,26.1273926362017,22.4197253089707,"-23.8%","-6%",-0.238208759051203,-0.0600776339864365
"yangquan_chn.25_1_cn","Shanxi","Yangquan",64.7598098814177,44.9997923971373,45.0131786549677,44.9947707157944,54.2642510283792,"-16.2%","0%",-0.16206901892172,-0.000111593433556156
"yangzhou_chn.15_1_cn","Jiangsu","Yangzhou",47.0468514090158,38.1966443126547,37.3405698547938,38.6099834533764,39.9348727692807,"-15.1%","1.1%",-0.151168004377273,0.0108213469575604
"yantai_chn.23_1_cn","Shandong","Yantai",37.5948900750826,37.1030290931137,29.2428957687713,40.2255246928137,30.1714545387526,"-19.7%","8.4%",-0.197458631252925,0.084157430700976
"yibin_chn.26_1_cn","Sichuan","Yibin",53.3892335165193,44.0149633788969,42.9924075237544,49.0027084400749,53.1966358296278,"-0.4%","11.3%",-0.00360742558388538,0.113319305033648
"yichang_chn.13_1_cn","Hubei","Yichang",56.4646362238728,47.4283105289592,45.3542566792439,46.1865575455604,45.9005146084334,"-18.7%","-2.6%",-0.187092706549182,-0.0261816828293008
"yichun_chn.11_1_cn","Heilongjiang","Yichun",17.3677042092023,17.4800038185528,21.0439164641255,15.0660151648512,16.6590944372552,"-4.1%","-13.8%",-0.040800428393501,-0.138100007228798
"yichun_chn.16_1_cn","Jiangxi","Yichun",34.7762744284914,34.5307792976671,31.7568303982682,36.2853443463974,35.9557781807416,"3.4%","5.1%",0.0339169094917173,0.0508116261612697
"yinchuan_chn.20_1_cn","Ningxia Hui","Yinchuan",39.4779777159889,29.1034314134918,30.0389199154941,29.1426666781386,27.695890387103,"-29.8%","0.1%",-0.298447083932417,0.00134813191232919
"yingkou_chn.18_1_cn","Liaoning","Yingkou",43.7341284707792,41.6766101064715,35.4976562520798,35.8626693753464,33.054156991586,"-24.4%","-14%",-0.244202224958684,-0.139501286603498
"yingtan_chn.16_1_cn","Jiangxi","Yingtan",34.0172679992293,34.482606803401,31.8370414828288,35.0255356016201,31.1529895193098,"-8.4%","1.6%",-0.0842007206453027,0.0157450044689065
"yiwu_chn.31_1_cn","Zhejiang","Yiwu",31.1702916815076,33.7594549197028,28.4397185976058,29.5032355500828,26.976017760004,"-13.5%","-12.6%",-0.134559983087741,-0.126074884198915
"yixing_chn.15_1_cn","Jiangsu","Yixing",38.190572862424,36.539009412699,33.3798694532375,31.6784495511495,32.5485100682872,"-14.8%","-13.3%",-0.147734437356086,-0.133023854222502
"yiyang_chn.14_1_cn","Hunan","Yiyang",56.20418610911,48.5214634001424,43.7333381570943,51.3058681581018,52.3786983305231,"-6.8%","5.7%",-0.0680641077367516,0.0573850119687698
"yongzhou_chn.14_1_cn","Hunan","Yongzhou",44.4235601078668,36.5636540994404,33.2204066209232,38.824566147643,38.6718165204368,"-12.9%","6.2%",-0.129475070738678,0.0618349588926119
"yueyang_chn.14_1_cn","Hunan","Yueyang",40.5825194842312,39.5062902024832,37.9516493933491,40.2480517054908,43.430282259144,"7%","1.9%",0.0701721532104329,0.0187757822667198
"yulin_chn.22_1_cn","Shaanxi","Yulin",37.514005469157,33.3551496564538,31.8678401477166,32.2116074904838,33.099187433758,"-11.8%","-3.4%",-0.117684528223165,-0.0342838265679548
"yulin_chn.7_1_cn","Guangxi","Yulin",32.1777034319385,32.3547758131964,31.2070862836347,32.4232603945855,35.0531366234013,"8.9%","0.2%",0.0893610445986253,0.00211667612177369
"yuncheng_chn.25_1_cn","Shanxi","Yuncheng",62.051503994483,59.5430861273863,58.0023843145343,52.0033731188573,54.4279314278329,"-12.3%","-12.7%",-0.122858787876083,-0.126626171045258
"yunfu_chn.6_1_cn","Guangdong","Yunfu",28.0847793479218,27.8680619569586,22.7411899566665,26.1589705741033,26.7724213121734,"-4.7%","-6.1%",-0.0467284438838039,-0.0613279597804449
"yushu_chn.21_1_cn","Qinghai","Yushu",10.8749708765761,10.0203478384901,8.86832116981066,7.72038735261634,7.67268123146027,"-29.4%","-23%",-0.294464204222685,-0.229529006671724
"yuxi_chn.30_1_cn","Yunnan","Yuxi",21.8298878005835,21.5889520228319,22.2163882982086,21.2821420972459,27.6569673097933,"26.7%","-1.4%",0.26693126242518,-0.0142114320908886
"zaozhuang_chn.23_1_cn","Shandong","Zaozhuang",61.73228408202,55.527889067886,53.8619439638658,55.0336554692803,52.0950349828294,"-15.6%","-0.9%",-0.15611359991777,-0.00890063726358326
"zhangjiagang_chn.15_1_cn","Jiangsu","Zhangjiagang",80.2972688426141,62.9270817740445,50.7003602068657,49.8800971694762,50.4402140875035,"-37.2%","-20.7%",-0.371831510404565,-0.207334969884934
"zhangjiajie_chn.14_1_cn","Hunan","Zhangjiajie",28.9417474607399,24.4905226770002,24.3544094577037,24.4409656782492,24.2981880597142,"-16%","-0.2%",-0.160445025212273,-0.0020235173991433
"zhangjiakou_chn.10_1_cn","Hebei","Zhangjiakou",29.3212814694397,25.5913087829232,24.5828121794582,25.4601318977233,28.6405941970829,"-2.3%","-0.5%",-0.0232147859249031,-0.00512583730330507
"zhangqiu_chn.23_1_cn","Shandong","Zhangqiu",58.0690575607333,46.5892269945138,46.289711625581,48.7002347660231,49.9426047462281,"-14%","4.5%",-0.139944630684007,0.0453110709855293
"zhangye_chn.5_1_cn","Gansu","Zhangye",32.1636151382193,29.8794481001259,32.2359566030888,30.1800353322069,27.9211021231248,"-13.2%","1%",-0.131904109561774,0.0100599994709993
"zhangzhou_chn.4_1_cn","Fujian","Zhangzhou",32.9795658089339,27.13661968534,21.6457702199468,25.0200596701931,28.9998665259388,"-12.1%","-7.8%",-0.120671670028992,-0.0779964505413431
"zhanjiang_chn.6_1_cn","Guangdong","Zhanjiang",25.5398503487009,26.5974799245092,22.7721515475462,23.4823376956485,22.6958176399902,"-11.1%","-11.7%",-0.111356670844993,-0.11712170618052
"zhaoqing_chn.6_1_cn","Guangdong","Zhaoqing",31.9416790887946,30.2274319203389,24.7401823006753,27.7241018479244,27.542966085107,"-13.8%","-8.3%",-0.137710763152419,-0.0828164985703
"zhaotong_chn.30_1_cn","Yunnan","Zhaotong",21.2408904512282,21.4817419748186,20.9227368013616,21.0108126478604,25.3211441852109,"19.2%","-2.2%",0.19209428829509,-0.0219223062780569
"zhaoyuan_chn.23_1_cn","Shandong","Zhaoyuan",44.0488189824344,37.6460260099357,36.6401488493673,52.8997563480122,51.2981036216681,"16.5%","40.5%",0.164573870689348,0.40518832808676
"zhengzhou_chn.12_1_cn","Henan","Zhengzhou",62.9382121685458,52.2086844194939,47.6510687341857,50.2173071464243,52.6402871168421,"-16.4%","-3.8%",-0.163619599236889,-0.0381426441828911
"zhenjiang_chn.15_1_cn","Jiangsu","Zhenjiang",48.2927336982406,40.7599211053344,39.4330291255259,39.3890579952233,44.0952293051738,"-8.7%","-3.4%",-0.086917928881292,-0.0336326242283065
"zhongshan_chn.6_1_cn","Guangdong","Zhongshan",26.3797382018164,25.6134926858717,20.5274329136884,23.6652558146151,20.8344456532105,"-21%","-7.6%",-0.210210294968889,-0.0760629132133641
"zhongwei_chn.20_1_cn","Ningxia Hui","Zhongwei",33.0700825657735,29.3163790712466,29.663905609847,33.7929792726417,30.1438729817698,"-8.8%","15.3%",-0.0884851006399429,0.152699628781431
"zhoukou_chn.12_1_cn","Henan","Zhoukou",63.9970629307631,54.5787649724721,48.5530348649939,50.1228367754966,48.8167511078237,"-23.7%","-8.2%",-0.237203257895798,-0.0816421587997264
"zhoushan_chn.31_1_cn","Zhejiang","Zhoushan",21.1270715293753,18.7508543182669,18.1292418968946,17.2847669427478,16.3021452074472,"-22.8%","-7.8%",-0.228376484418086,-0.078187764175141
"zhuhai_chn.6_1_cn","Guangdong","Zhuhai",24.358229909041,24.2632784774158,19.7978140200434,22.5346052269508,21.5571660784061,"-11.5%","-7.1%",-0.114994555889104,-0.071246482707357
"zhuji_chn.31_1_cn","Zhejiang","Zhuji",39.8582528685973,35.431580890587,31.1345626400606,29.9875818135155,28.9839081734895,"-27.3%","-15.4%",-0.272825422904455,-0.153648212702747
"zhumadian_chn.12_1_cn","Henan","Zhumadian",55.2619100932579,49.7631398192719,47.4496009111776,45.285930132479,47.2692285907344,"-14.5%","-9%",-0.144632740508522,-0.0899704018486991
"zhuzhou_chn.14_1_cn","Hunan","Zhuzhou",43.9899470073781,43.5176304686396,40.6418073288224,45.2421191577218,49.9204033651837,"13.5%","4%",0.134813900930842,0.0396273572460457
"zibo_chn.23_1_cn","Shandong","Zibo",62.0158784928104,52.5850092037818,52.2738854368981,52.9523616743678,56.5795121862984,"-8.8%","0.7%",-0.0876608771597467,0.00698587822172692
"zigong_chn.26_1_cn","Sichuan","Zigong",53.2577975696077,48.7839401497711,48.56373071012,51.241283326125,50.5720912024339,"-5%","5%",-0.0504284159265805,0.0503719701362699
"ziyang_chn.26_1_cn","Sichuan","Ziyang",42.2618993254466,32.310305850372,31.4294120075536,33.2321365398651,37.5892824857188,"-11.1%","2.9%",-0.110563342261202,0.0285305466856933
"zunyi_chn.8_1_cn","Guizhou","Zunyi",21.8515528525538,19.3509918790452,19.1209952918841,22.1888544688556,27.9059275984015,"27.7%","14.7%",0.277068398145447,0.146652047995717
